Account ID;Customer Name;Account Type;Branch;Transaction Type;Transaction Amount;Account Balance;Currency
ACC06409;James Hill;Recurring Deposit;Chicago;Debit;1546,27;55177,28;EUR
ACC06410;Jessica Johnson;Savings;Los Angeles;Debit;3516,59;66081,97;INR
ACC06411;Cody Ward;Recurring Deposit;Phoenix;Debit;487,33;50928,03;USD
ACC06412;Kelly Parker MD;Savings;Los Angeles;Credit;579,53;40175,77;GBP
ACC06413;Sabrina Daniels;Fixed Deposit;Phoenix;Credit;2338,92;40162,39;INR
ACC06414;Mr. Matthew Hogan;Fixed Deposit;Phoenix;Credit;1617,75;64720,19;USD
ACC06415;Christine Medina;Current;Houston;Debit;2999,23;33677,36;GBP
ACC06416;Karina Mcintosh;Current;Houston;Credit;2618,03;3695,47;GBP
ACC06417;Sandra Lee;Savings;Chicago;Credit;1967,16;26858,16;GBP
ACC06418;Dakota Huang;Savings;San Diego;Debit;1188,46;65899,4;USD
ACC06419;Douglas Moore;Fixed Deposit;San Diego;Debit;2115,64;71368,5;GBP
ACC06420;Jason Jones;Recurring Deposit;New York;Credit;3571,41;71112,89;USD
ACC06421;Richard Hardy;Recurring Deposit;Philadelphia;Credit;3057,65;97657,5;EUR
ACC06422;Pamela Adams;Fixed Deposit;Phoenix;Debit;4373,46;50035,24;JPY
ACC06423;Catherine Moore;Recurring Deposit;Houston;Credit;4613,91;23160,76;JPY
ACC06424;Kimberly Young;Current;Los Angeles;Credit;1426,92;4199,63;GBP
ACC06425;Christine Briggs;Fixed Deposit;Phoenix;Credit;3207,34;24973,15;EUR
ACC06426;Zachary Jones;Recurring Deposit;Los Angeles;Credit;94,82;35073,13;GBP
ACC06427;Victor Porter;Current;San Diego;Credit;572,93;89421,01;EUR
ACC06428;Debra Patel;Fixed Deposit;Houston;Credit;626,57;56801,88;USD
ACC06429;Stephanie Gordon;Current;Houston;Credit;2232,11;93860,44;EUR
ACC06430;Rachel Moss;Fixed Deposit;Houston;Credit;1721,74;62115,59;USD
ACC06431;Brittany Fields;Savings;Houston;Debit;446,43;24357,97;JPY
ACC06432;Jeffrey Thompson;Fixed Deposit;Philadelphia;Credit;4878,56;97327,39;EUR
ACC06433;Alison Adams;Recurring Deposit;New York;Credit;358,35;44930,32;JPY
ACC06434;Christine Thomas;Savings;San Antonio;Debit;1803,62;94329,56;INR
ACC06435;Jorge Ramos;Current;San Diego;Debit;4725,58;23671,2;USD
ACC06436;Victoria Garza;Recurring Deposit;San Antonio;Debit;2859,12;90227,17;INR
ACC06437;Samuel Lyons;Current;New York;Debit;762,27;92335,84;EUR
ACC06438;Brenda Lee;Fixed Deposit;Houston;Credit;1964,67;26101,49;GBP
ACC06439;Kimberly Ortiz;Savings;Chicago;Debit;1520,14;39357,11;USD
ACC06440;Daniel Reyes;Savings;New York;Credit;3545,57;83193,07;USD
ACC06441;Craig Mendoza;Savings;Philadelphia;Credit;2067,34;94899,7;JPY
ACC06442;Kristin Williams;Recurring Deposit;San Antonio;Credit;4658,75;51727,18;JPY
ACC06443;Nicole Dominguez;Current;Houston;Debit;3029,97;27917,47;EUR
ACC06444;Bridget King;Recurring Deposit;Los Angeles;Debit;517,95;88709,32;EUR
ACC06445;Jasmine Nelson;Recurring Deposit;San Diego;Credit;1904,96;97975,07;JPY
ACC06446;Mary Mathis;Savings;San Diego;Debit;1182,29;33376,87;JPY
ACC06447;Joshua Young;Recurring Deposit;Chicago;Debit;1691,32;56942,48;GBP
ACC06448;Ricky Vasquez;Savings;Chicago;Debit;247,48;56141,16;USD
ACC06449;Martin Harrison;Current;Chicago;Credit;4911,18;50447,27;INR
ACC06450;Jessica Davis;Fixed Deposit;Houston;Debit;3111,57;51933,62;GBP
ACC06451;Mr. Eric Orozco;Savings;San Diego;Credit;2692,04;73927,39;GBP
ACC06452;Sarah Conley;Recurring Deposit;New York;Credit;13,52;44251,89;GBP
ACC06453;Caroline Woods;Current;Chicago;Debit;2614,19;6498,4;EUR
ACC06454;Dakota Carter;Current;Los Angeles;Debit;1640,2;5280,74;INR
ACC06455;Christopher Walsh;Fixed Deposit;Houston;Credit;1146,78;62373,21;USD
ACC06456;Colleen Cervantes;Savings;Los Angeles;Debit;685,5;72017,55;EUR
ACC06457;Marvin Crawford;Fixed Deposit;Los Angeles;Debit;1747,13;87431,03;INR
ACC06458;Joshua Smith;Current;San Diego;Credit;4176,37;56134,92;GBP
ACC06459;Stephen Chavez;Fixed Deposit;Houston;Credit;1042,36;97934,21;JPY
ACC06460;Jennifer Thompson;Current;Phoenix;Debit;4683,35;34595,24;EUR
ACC06461;Douglas Mendoza;Fixed Deposit;Philadelphia;Debit;3948,32;700,32;JPY
ACC06462;Elizabeth Wolfe;Current;Philadelphia;Credit;3302,29;70923,56;EUR
ACC06463;Amanda Clark;Current;Houston;Debit;271,7;45232,32;USD
ACC06464;Kyle Booker;Savings;Houston;Debit;85,13;34669,87;USD
ACC06465;Robert Gentry;Fixed Deposit;San Diego;Credit;2265,61;67738,15;JPY
ACC06466;Brandi Holland;Savings;San Diego;Credit;1225,61;8809,27;USD
ACC06467;Mary Johnson;Savings;Los Angeles;Credit;521,79;85550,16;USD
ACC06468;Joy Wright;Fixed Deposit;New York;Debit;1903,34;23194,91;EUR
ACC06469;Joann Hernandez;Savings;Houston;Debit;3857,95;8995,22;EUR
ACC06470;Christina Jordan;Fixed Deposit;Chicago;Debit;1706,03;88601,7;JPY
ACC06471;Mary Ford;Recurring Deposit;San Antonio;Debit;107,92;9894,67;USD
ACC06472;Michele Wu;Savings;San Antonio;Credit;1963,79;31059,05;INR
ACC06473;Paul Sampson;Fixed Deposit;Houston;Credit;2369,74;43452,08;INR
ACC06474;Dale Glass;Recurring Deposit;Houston;Debit;3108,06;76111,37;USD
ACC06475;Phillip Nguyen;Recurring Deposit;San Antonio;Debit;1465,4;69122,13;INR
ACC06476;Michael Patel;Recurring Deposit;Los Angeles;Debit;4015,64;61462,29;USD
ACC06477;Lauren Mcfarland;Savings;Chicago;Debit;3575,81;9516,15;EUR
ACC06478;Shawn Warner;Savings;Los Angeles;Debit;1968,83;56597,01;EUR
ACC06479;Laurie Knight;Current;New York;Debit;4302,02;47904,33;INR
ACC06480;Kathryn Shields;Current;San Antonio;Credit;4681,05;79443,28;EUR
ACC06481;Christopher Francis;Fixed Deposit;Chicago;Credit;4274,2;89467,74;USD
ACC06482;Kimberly Vega;Recurring Deposit;San Diego;Credit;809,17;55689,98;INR
ACC06483;Bradley Burns;Recurring Deposit;Philadelphia;Credit;4126,17;65002,95;EUR
ACC06484;Dominic Morris;Current;Chicago;Debit;279,29;53677,32;INR
ACC06485;Taylor Russell;Current;San Antonio;Credit;1152,52;51106,9;EUR
ACC06486;Eric Flores;Current;San Diego;Debit;1830,2;31410,64;USD
ACC06487;Lauren Torres;Savings;New York;Credit;3265,51;84051,06;INR
ACC06488;Christopher Valdez;Recurring Deposit;Houston;Debit;519,22;35382,91;EUR
ACC06489;Taylor Reilly;Fixed Deposit;Houston;Credit;3723,24;71647,85;EUR
ACC06490;Marissa Underwood;Fixed Deposit;Houston;Credit;2433,81;99434,26;INR
ACC06491;Tara Vasquez;Savings;Philadelphia;Debit;3383,03;76746,01;USD
ACC06492;Lindsey Weber;Fixed Deposit;New York;Credit;3130,42;36421,08;INR
ACC06493;Matthew Silva;Savings;Los Angeles;Credit;17,31;43132,43;USD
ACC06494;Erica Lewis PhD;Recurring Deposit;New York;Debit;3120,77;44499,67;JPY
ACC06495;David Simmons;Savings;Philadelphia;Debit;3338,75;90828,44;USD
ACC06496;Elizabeth Norris;Recurring Deposit;Los Angeles;Credit;433,36;60531,58;EUR
ACC06497;Samuel Erickson;Fixed Deposit;San Antonio;Credit;4365,7;69036,22;INR
ACC06498;Ashley Wright;Recurring Deposit;Chicago;Credit;2879,27;56718,66;EUR
ACC06499;Mr. Vincent Parker Jr.;Current;New York;Credit;3699,88;459,49;GBP
ACC06500;John Cole;Current;Philadelphia;Debit;1891,25;44240,6;JPY
ACC06501;Heather Nelson;Current;Phoenix;Debit;375,64;86203,38;EUR
ACC06502;Christine Jones;Savings;Houston;Debit;4867,56;46558,87;EUR
ACC06503;Dr. Dorothy Harris;Fixed Deposit;Phoenix;Credit;4189,68;10234,5;GBP
ACC06504;Dustin Ryan;Recurring Deposit;San Antonio;Debit;285,39;53168,12;EUR
ACC06505;Anthony Stevens;Recurring Deposit;Houston;Debit;342,91;44501,22;GBP
ACC06506;Gregory Brown;Recurring Deposit;Phoenix;Credit;2182,61;25041,56;EUR
ACC06507;Tanya Chambers;Current;Houston;Debit;1144,39;42609,72;JPY
ACC06508;Diane Pena;Recurring Deposit;Los Angeles;Credit;254,48;32132,12;USD
ACC06509;Jeffrey Phillips;Fixed Deposit;Phoenix;Credit;1354,53;76203,72;INR
ACC06510;Tanner Underwood;Savings;Houston;Credit;4974,66;8355,7;USD
ACC06511;Phillip Whitney;Fixed Deposit;San Diego;Credit;2021,85;72888,39;EUR
ACC06512;Brian Murray;Recurring Deposit;Houston;Credit;931,98;78847,63;EUR
ACC06513;Tara Mccoy;Savings;San Diego;Credit;1474,02;27833,63;JPY
ACC06514;Deanna Gomez;Savings;Houston;Credit;738,11;70580,14;USD
ACC06515;Taylor Mcknight;Fixed Deposit;San Antonio;Debit;3895,54;55711,81;GBP
ACC06516;Michelle Reed;Recurring Deposit;Los Angeles;Credit;3631,05;43309,77;JPY
ACC06517;Melissa Ayala;Fixed Deposit;Houston;Debit;2800,94;76651,04;INR
ACC06518;Caroline West;Fixed Deposit;Los Angeles;Debit;4107,1;11554,45;EUR
ACC06519;David Trevino;Current;Los Angeles;Credit;1076,71;64138,77;EUR
ACC06520;Dana Smith;Savings;Phoenix;Debit;3653,76;61796,09;GBP
ACC06521;Michael Russell;Current;New York;Debit;3779,79;316,35;GBP
ACC06522;Megan Weaver;Savings;San Diego;Debit;606,94;81207,15;JPY
ACC06523;Juan Payne;Recurring Deposit;Phoenix;Credit;1966,67;53551,52;JPY
ACC06524;Brittany Rosales;Fixed Deposit;San Diego;Debit;2378,38;71233,38;GBP
ACC06525;Amanda Kelley;Current;San Antonio;Credit;2005,47;7146,41;EUR
ACC06526;Dennis Reyes;Recurring Deposit;Los Angeles;Debit;3186,18;61469,54;USD
ACC06527;Brian Powers;Current;San Diego;Debit;1795,2;43662,07;USD
ACC06528;Elizabeth Oneill;Savings;Chicago;Debit;3374,92;56691,96;INR
ACC06529;Ryan Chapman;Fixed Deposit;San Diego;Debit;3950,84;91425,6;JPY
ACC06530;Tyler Atkins;Recurring Deposit;San Antonio;Credit;3958,16;74710,44;JPY
ACC06531;Audrey Hill;Current;Phoenix;Debit;2275,19;73336,69;EUR
ACC06532;Shaun Garza;Savings;New York;Credit;2329,15;6645,5;JPY
ACC06533;Pamela Russell;Savings;Chicago;Debit;467,84;14153,86;USD
ACC06534;Margaret Ramirez;Current;San Diego;Credit;2675,36;98399,47;GBP
ACC06535;Marissa Parks;Fixed Deposit;Phoenix;Credit;12,49;96924,57;JPY
ACC06536;Sara Byrd;Savings;San Antonio;Credit;1240,9;94032,39;JPY
ACC06537;Theresa Golden;Current;Houston;Credit;1759,34;66369,68;INR
ACC06538;Samuel Donaldson;Current;Phoenix;Credit;2604,51;83916,12;JPY
ACC06539;Casey Brown;Fixed Deposit;San Diego;Debit;4968,57;33340,24;EUR
ACC06540;Holly Wagner;Current;New York;Credit;1143,58;67567,77;JPY
ACC06541;Keith Gonzalez;Current;Chicago;Credit;905,49;11897,56;USD
ACC06542;Amanda Roman;Current;New York;Debit;29,77;93314,46;INR
ACC06543;Laura Burton;Recurring Deposit;Phoenix;Credit;2716,53;88687,54;GBP
ACC06544;Ian Morrison;Savings;San Diego;Debit;2958,09;62978,69;EUR
ACC06545;Jennifer Roman;Savings;Los Angeles;Debit;1256,34;71752,14;USD
ACC06546;Margaret Gaines;Fixed Deposit;Philadelphia;Debit;3615,36;22829,22;GBP
ACC06547;Elizabeth Moore;Fixed Deposit;Philadelphia;Debit;3345,96;53613,14;EUR
ACC06548;Carly Knight;Fixed Deposit;Chicago;Credit;2138,93;11786,87;USD
ACC06549;Stephen Lopez;Current;Houston;Credit;309,97;60552,73;USD
ACC06550;Nicole Hall;Savings;Philadelphia;Debit;4580,93;57378,78;INR
ACC06551;Joseph Schmidt;Recurring Deposit;San Antonio;Debit;4882,63;56172,98;EUR
ACC06552;Nancy Gomez;Savings;San Diego;Debit;2157,35;84473,34;EUR
ACC06553;Heidi Mullins;Fixed Deposit;Houston;Debit;2549,91;43759,7;GBP
ACC06554;Dennis Nguyen;Fixed Deposit;New York;Debit;2742,62;56303,48;USD
ACC06555;Elizabeth Williams;Fixed Deposit;San Antonio;Debit;1189,37;61146,43;JPY
ACC06556;Robert Little;Recurring Deposit;Philadelphia;Credit;4227,18;22469,19;JPY
ACC06557;Haley Stevenson;Current;Houston;Credit;4715,8;67059,91;GBP
ACC06558;John Wright;Savings;Phoenix;Debit;1452,44;84602,39;INR
ACC06559;Jeremy Mann;Current;San Antonio;Debit;4821,13;28863,86;EUR
ACC06560;Sharon Perez;Fixed Deposit;Los Angeles;Credit;1148,46;34158,88;GBP
ACC06561;Joshua Martinez;Savings;Phoenix;Debit;1903,82;12891,2;INR
ACC06562;Susan Walker;Fixed Deposit;Phoenix;Credit;4542,25;62303,51;INR
ACC06563;Curtis Wilson;Current;Phoenix;Debit;2562,11;24153,26;JPY
ACC06564;Catherine Bowen;Savings;New York;Credit;1404,76;18298,61;USD
ACC06565;Craig Gonzalez;Savings;Phoenix;Debit;4943;26063,23;USD
ACC06566;Brooke Perez;Savings;New York;Credit;4452,19;3701,2;USD
ACC06567;Gina Swanson;Recurring Deposit;San Diego;Debit;4673,46;13318,06;INR
ACC06568;Tabitha Sampson DDS;Current;San Antonio;Debit;1184,53;31908,34;GBP
ACC06569;Diane Ferrell;Recurring Deposit;New York;Debit;69,55;18362,71;INR
ACC06570;Adrienne Schroeder;Recurring Deposit;Los Angeles;Debit;2460,68;17254,59;JPY
ACC06571;Cassandra Williams;Savings;Houston;Debit;4335,45;49936,59;EUR
ACC06572;Amanda Smith;Recurring Deposit;New York;Credit;1427,38;49633,34;INR
ACC06573;Jonathan Berry;Current;Philadelphia;Credit;1620,03;90858,29;INR
ACC06574;Rachel Lang;Savings;Chicago;Credit;3201,03;84634,57;JPY
ACC06575;Patrick Jenkins;Current;San Antonio;Credit;3638,36;68966,04;JPY
ACC06576;Wendy Vang;Fixed Deposit;San Antonio;Credit;4832,63;21955,48;GBP
ACC06577;Manuel Frazier;Savings;Los Angeles;Credit;1129,65;63251,64;EUR
ACC06578;Annette Wheeler;Current;Phoenix;Credit;721,9;91881,26;INR
ACC06579;Valerie Hodge;Recurring Deposit;Los Angeles;Credit;4527,82;26484,14;USD
ACC06580;Abigail Hebert;Savings;Los Angeles;Debit;4735,59;2311,99;GBP
ACC06581;Tamara Thompson;Current;San Antonio;Credit;1791,89;10603,95;JPY
ACC06582;George Velasquez;Recurring Deposit;San Antonio;Credit;3003,16;79838,4;INR
ACC06583;Ashley Davis;Recurring Deposit;New York;Credit;4363,93;5324,55;JPY
ACC06584;Victoria Copeland;Fixed Deposit;San Diego;Credit;2859,16;59416,15;INR
ACC06585;Scott Mitchell;Fixed Deposit;Philadelphia;Credit;2650,32;68105,11;GBP
ACC06586;Mary Payne;Current;Phoenix;Credit;4901,74;88700,55;INR
ACC06587;Kimberly Dawson;Savings;San Diego;Credit;3341,95;23262,16;INR
ACC06588;Sheri Snyder;Fixed Deposit;New York;Credit;951,06;18893,21;JPY
ACC06589;Steve Choi;Current;Los Angeles;Debit;2796,4;83262,81;GBP
ACC06590;David Fisher;Current;Phoenix;Credit;2617,5;89813,53;GBP
ACC06591;Mark Brewer;Savings;Houston;Credit;554,69;16722,43;EUR
ACC06592;Barbara Graham;Savings;Los Angeles;Credit;2274,23;54308,76;GBP
ACC06593;David Henderson DVM;Fixed Deposit;San Antonio;Debit;917,99;42593;USD
ACC06594;Aaron Lewis;Recurring Deposit;Chicago;Credit;2093,12;35727,19;EUR
ACC06595;Joan Mccall;Savings;San Diego;Debit;93,2;63412,93;EUR
ACC06596;Lauren Madden;Current;New York;Credit;2149,56;88100,99;GBP
ACC06597;Janet Lopez;Savings;Phoenix;Credit;3304,83;90921,84;JPY
ACC06598;Laura Gonzalez;Savings;San Diego;Credit;2584,93;32158,31;EUR
ACC06599;Daniel Gay;Savings;San Diego;Credit;1569,6;73143,31;USD
ACC06600;Yvette Hayes;Fixed Deposit;New York;Debit;416,07;33200,17;EUR
ACC06601;Denise Hall;Savings;Chicago;Debit;2817,83;87760,75;GBP
ACC06602;Samantha Rodriguez;Current;Los Angeles;Debit;1384,22;29750,89;INR
ACC06603;Anthony Reynolds;Fixed Deposit;Chicago;Credit;4822,33;31719,69;GBP
ACC06604;Charles Adams;Fixed Deposit;New York;Debit;2569,16;54057,81;JPY
ACC06605;Jessica Reynolds;Savings;San Antonio;Debit;1607,21;15824,49;GBP
ACC06606;Mr. Mark Walker;Savings;Houston;Debit;2293,77;91258,08;USD
ACC06607;James Reid;Recurring Deposit;Chicago;Debit;3217,51;22804,74;USD
ACC06608;Natalie Perez;Recurring Deposit;Philadelphia;Debit;4380,51;72492,47;USD
ACC06609;Angel Henry;Current;San Antonio;Debit;4395,09;84446,43;GBP
ACC06610;Kristen Ashley;Recurring Deposit;Chicago;Debit;2731,52;97023,84;GBP
ACC06611;Linda Reyes;Fixed Deposit;Philadelphia;Credit;514,53;18833,76;EUR
ACC06612;Brian Green;Savings;New York;Credit;2317,68;70812,31;USD
ACC06613;Joel Thompson;Current;Houston;Debit;3613,27;98219,33;GBP
ACC06614;Thomas Perez;Savings;New York;Debit;1272,04;98312,46;EUR
ACC06615;Sandra Eaton;Current;Los Angeles;Credit;1414,58;27663,03;GBP
ACC06616;Jessica Williams;Savings;Houston;Credit;999,65;77890,35;EUR
ACC06617;Jason Sutton;Savings;Philadelphia;Credit;373,18;30353,11;JPY
ACC06618;Christopher Garcia;Recurring Deposit;Phoenix;Debit;4838,07;84890,89;GBP
ACC06619;Kenneth Rodriguez;Current;Phoenix;Credit;4882,91;49858,19;EUR
ACC06620;Emily Goodwin;Current;San Antonio;Credit;4481,52;97727,44;USD
ACC06621;Christopher Adams;Savings;Los Angeles;Credit;1767,47;69521,65;JPY
ACC06622;Kellie Rodriguez;Current;Los Angeles;Credit;933,9;4800,15;USD
ACC06623;Andrew White;Recurring Deposit;San Antonio;Debit;471,33;69050,34;GBP
ACC06624;Jessica Lindsey;Savings;Philadelphia;Credit;1901,21;18410,74;INR
ACC06625;Catherine King;Recurring Deposit;Phoenix;Credit;334,89;66018,83;GBP
ACC06626;Thomas Webster;Savings;San Antonio;Credit;3591,63;45303,96;EUR
ACC06627;Brandon Elliott;Savings;Philadelphia;Debit;2961,73;30418,15;INR
ACC06628;Randy Garcia;Recurring Deposit;San Antonio;Debit;1357,13;35638,55;EUR
ACC06629;Scott Campbell;Current;New York;Debit;518,73;5864,66;INR
ACC06630;Nicholas Steele;Savings;Los Angeles;Debit;816,43;9695,55;EUR
ACC06631;Renee Weaver;Fixed Deposit;Philadelphia;Debit;146,43;89686,27;GBP
ACC06632;Sarah Kelley;Current;Houston;Credit;2032,12;83933,55;EUR
ACC06633;Jennifer Kennedy;Fixed Deposit;San Diego;Credit;3654,5;46279,08;JPY
ACC06634;Kaitlyn Lewis;Fixed Deposit;Chicago;Debit;438,78;74515,58;JPY
ACC06635;Molly Miller;Recurring Deposit;Phoenix;Credit;4833,79;49863,26;EUR
ACC06636;Amy Harris;Savings;New York;Debit;3649,03;6478,46;EUR
ACC06637;Elizabeth Evans;Current;Chicago;Debit;3561,87;20884,19;EUR
ACC06638;Anthony Johnson;Recurring Deposit;San Diego;Debit;1234,3;63423,54;EUR
ACC06639;Andrea Alexander;Fixed Deposit;New York;Debit;2497,2;30101,66;USD
ACC06640;Beverly Higgins;Recurring Deposit;Los Angeles;Debit;3260,01;80159,98;INR
ACC06641;Glenda Scott;Savings;Phoenix;Credit;1702,6;96087,87;JPY
ACC06642;James Rogers;Savings;Los Angeles;Debit;2162,31;55663,61;GBP
ACC06643;Marc Avery;Current;Los Angeles;Debit;1047,43;13908,12;GBP
ACC06644;Jill Johnson;Current;Philadelphia;Debit;1125,71;96382,94;INR
ACC06645;Thomas Fields;Recurring Deposit;Chicago;Debit;2804,44;55197,5;EUR
ACC06646;Grant Stanley;Current;San Antonio;Credit;1793,28;67508,47;GBP
ACC06647;Kathryn Rose;Current;San Diego;Debit;4855,9;14720,96;EUR
ACC06648;Casey Spencer;Savings;San Antonio;Debit;3855,26;87672,88;JPY
ACC06649;Sherri Little;Recurring Deposit;Chicago;Debit;4307,86;11784,36;USD
ACC06650;Frank Benitez;Current;New York;Debit;1403,85;34661,38;USD
ACC06651;Vanessa Lee;Recurring Deposit;Houston;Debit;3722,83;56494,59;USD
ACC06652;Grace Morris;Recurring Deposit;Los Angeles;Credit;2654,35;85836,76;EUR
ACC06653;Drew Avery;Savings;New York;Credit;1652,58;51143,85;GBP
ACC06654;Dr. Brandi Bernard DDS;Savings;Phoenix;Debit;14,95;6586,38;INR
ACC06655;Richard Frost;Recurring Deposit;Philadelphia;Credit;3304,22;2660,6;USD
ACC06656;Julie Stafford;Current;Los Angeles;Debit;4527,42;49216,6;JPY
ACC06657;Jasmine Campbell;Recurring Deposit;San Diego;Credit;3601,4;87344,8;GBP
ACC06658;Emily Fitzgerald;Savings;San Antonio;Debit;750,79;24898,67;USD
ACC06659;Jackson Cole;Recurring Deposit;Philadelphia;Credit;1866,24;52704,85;JPY
ACC06660;Omar Wells;Recurring Deposit;San Antonio;Debit;3287,93;73861,84;INR
ACC06661;Jeffrey Collins;Current;Chicago;Credit;4737,44;74993,35;GBP
ACC06662;David White;Fixed Deposit;Phoenix;Debit;3475,53;36547,82;JPY
ACC06663;Christopher Harris;Current;New York;Credit;2848,13;54838,12;USD
ACC06664;Courtney Harris;Current;Philadelphia;Debit;55,95;25982,02;USD
ACC06665;Joy Coleman;Recurring Deposit;Houston;Credit;4415,56;54949,14;JPY
ACC06666;Travis Parrish;Recurring Deposit;New York;Credit;3558,6;87457,6;GBP
ACC06667;Dwayne Haynes;Savings;San Diego;Debit;1394,11;85399,8;INR
ACC06668;Alicia Charles;Recurring Deposit;Philadelphia;Debit;976,2;22890,41;JPY
ACC06669;Kristen Goodman;Recurring Deposit;Phoenix;Credit;3101,6;50778,03;INR
ACC06670;Bethany Lara;Current;Phoenix;Debit;4373,29;24102,19;JPY
ACC06671;Micheal Crawford;Savings;Philadelphia;Debit;2964,52;42678,47;GBP
ACC06672;Jessica Rodriguez;Savings;San Diego;Credit;1536,64;82081,29;EUR
ACC06673;Drew Thomas;Current;Houston;Credit;3649,91;6693,39;USD
ACC06674;Allison Martinez;Current;New York;Debit;3153;19627,96;INR
ACC06675;Robert Gutierrez;Savings;Phoenix;Credit;2145,84;11050,02;JPY
ACC06676;Lisa Hull;Recurring Deposit;San Diego;Credit;679,77;37413,83;JPY
ACC06677;Stacey Owens;Fixed Deposit;Philadelphia;Credit;4630,35;77878,53;JPY
ACC06678;Misty Parks;Savings;Los Angeles;Credit;1796,16;18094,12;JPY
ACC06679;William Chapman;Current;Phoenix;Credit;1342,26;29328,19;EUR
ACC06680;Lauren Lopez;Fixed Deposit;Chicago;Debit;2254,18;98813,03;INR
ACC06681;Kayla Edwards;Current;San Antonio;Credit;1089,42;57344,87;USD
ACC06682;Emily Garcia;Recurring Deposit;San Antonio;Credit;4465,31;10165,49;USD
ACC06683;Jose Williams;Current;New York;Debit;1215,04;71552,82;EUR
ACC06684;Luke Martin;Savings;Chicago;Credit;4305,93;13307,66;JPY
ACC06685;Charles Turner;Current;Houston;Credit;304,99;16924,9;GBP
ACC06686;Corey Gillespie;Savings;Chicago;Debit;1839,47;3108,7;USD
ACC06687;Katie Ashley;Current;San Diego;Credit;4264,86;16200,74;USD
ACC06688;Brenda Ramirez;Fixed Deposit;Phoenix;Credit;2350,21;552,81;JPY
ACC06689;Eric Thompson;Recurring Deposit;Los Angeles;Credit;3227,35;52503,82;EUR
ACC06690;Jason Phillips;Fixed Deposit;New York;Debit;3470,82;39411,82;JPY
ACC06691;Melissa Miller;Recurring Deposit;New York;Credit;1420,49;81287,08;EUR
ACC06692;Debra Cortez;Fixed Deposit;Houston;Credit;4688,26;56881,32;INR
ACC06693;David Carroll;Savings;Philadelphia;Credit;2958,71;37689,91;INR
ACC06694;Steven Hobbs;Savings;Philadelphia;Credit;4127,54;99067,73;USD
ACC06695;Danny Berger;Recurring Deposit;Phoenix;Credit;1597,3;95584,05;INR
ACC06696;Stephanie Stevens;Recurring Deposit;Philadelphia;Debit;4805,25;83717,76;EUR
ACC06697;Tiffany Archer;Savings;New York;Debit;4142,01;16973,85;USD
ACC06698;Kelly Hill;Current;Los Angeles;Debit;4611,07;17191,34;EUR
ACC06699;Robert Hoffman;Savings;Philadelphia;Credit;3038,79;49775,55;USD
ACC06700;Wendy Anderson;Current;New York;Debit;1503,59;91470,84;INR
ACC06701;Maria Sims;Fixed Deposit;Phoenix;Credit;4189,77;86395,05;JPY
ACC06702;Michael Mcintyre;Current;Philadelphia;Debit;3503,56;21854,35;EUR
ACC06703;Joy Brooks;Savings;San Diego;Debit;1429,88;83314,57;INR
ACC06704;Brandy Avery;Current;New York;Debit;755,48;20185,72;USD
ACC06705;Nicole Garcia;Recurring Deposit;San Diego;Credit;330,08;32911,9;GBP
ACC06706;Matthew Salinas;Recurring Deposit;Philadelphia;Debit;831,05;41539,81;GBP
ACC06707;Richard Reilly;Current;Chicago;Debit;2836,07;17860,91;EUR
ACC06708;Adriana Horton;Current;Houston;Credit;4966,28;96546,71;INR
ACC06709;Cheyenne Bailey;Recurring Deposit;San Diego;Debit;1472,55;13815,24;JPY
ACC06710;Mary Schneider;Current;San Diego;Debit;350,31;17668,28;GBP
ACC06711;Heather Miller;Fixed Deposit;Houston;Debit;4460,35;4817,56;GBP
ACC06712;Sandra Castro;Current;Phoenix;Credit;2219,83;8590,2;JPY
